station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,12/19/2018 9:45,-72.6825,41.9381,,,,0,0,,30.15,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191445Z AUTO 00000KT 10SM CLR M03/M09 A3014 RMK T10301090 MADISHF
BDL,12/19/2018 9:50,-72.6825,41.9381,,,,0,0,,30.15,,10,,,,,,,,,,,,,,,,,,KBDL 191450Z AUTO 00000KT 10SM M02/M08 A3014 RMK T10201080 MADISHF
BDL,12/19/2018 9:51,-72.6825,41.9381,28.9,17.1,60.9,0,0,0,30.15,1021.1,10,,FEW,SCT,,,18000,25000,,,,,,,,,,28.9,KBDL 191451Z 00000KT 10SM FEW180 SCT250 M02/M08 A3015 RMK AO2 SLP211 T10171083 52005
BDL,12/19/2018 9:55,-72.6825,41.9381,,,,0,0,,30.14,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191455Z AUTO 00000KT 10SM CLR M02/M08 A3013 RMK T10201080 MADISHF
BDL,12/19/2018 10:00,-72.6825,41.9381,,,,0,0,,30.14,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191500Z AUTO 00000KT 10SM CLR M02/M08 A3013 RMK T10201080 MADISHF
BDL,12/19/2018 10:05,-72.6825,41.9381,,,,210,3,,30.14,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191505Z AUTO 21003KT 10SM CLR M02/M08 A3013 RMK T10201080 MADISHF
BDL,12/19/2018 10:10,-72.6825,41.9381,,,,0,0,,30.13,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191510Z AUTO 00000KT 10SM CLR M02/M08 A3012 RMK T10201080 MADISHF
BDL,12/19/2018 10:20,-72.6825,41.9381,,,,0,0,,30.14,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191520Z AUTO 00000KT 10SM CLR M01/M08 A3013 RMK T10101080 MADISHF
BDL,12/19/2018 10:25,-72.6825,41.9381,,,,0,0,,30.13,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191525Z AUTO 00000KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:30,-72.6825,41.9381,,,,0,0,,30.13,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191530Z AUTO 00000KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:35,-72.6825,41.9381,,,,0,0,,30.13,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191535Z AUTO 00000KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:40,-72.6825,41.9381,,,,0,0,,30.12,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191540Z AUTO 00000KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:45,-72.6825,41.9381,,,,0,0,,30.12,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191545Z AUTO 00000KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:50,-72.6825,41.9381,,,,100,3,,30.12,,10,,,,,,,,,,,,,,,,,,KBDL 191550Z AUTO 10003KT 10SM M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 10:51,-72.6825,41.9381,30.9,17.1,56.14,100,3,0,30.12,1020.2,10,,FEW,FEW,,,18000,25000,,,,,,,,,,27.43,KBDL 191551Z 10003KT 10SM FEW180 FEW250 M01/M08 A3012 RMK AO2 SLP202 T10061083
BDL,12/19/2018 10:55,-72.6825,41.9381,,,,120,4,,30.12,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191555Z AUTO 12004KT 10SM CLR M01/M08 A3012 RMK T10101080 MADISHF
BDL,12/19/2018 11:00,-72.6825,41.9381,,,,100,3,,30.11,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191600Z AUTO 10003KT 10SM CLR M01/M09 A3011 RMK T10101090 VRB03KT  MADISHF
BDL,12/19/2018 11:05,-72.6825,41.9381,,,,120,3,,30.11,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191605Z AUTO 12003KT 10SM CLR 00/M08 A3011 RMK T00001080 MADISHF
BDL,12/19/2018 11:10,-72.6825,41.9381,,,,130,3,,30.11,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191610Z AUTO 13003KT 10SM CLR 00/M08 A3011 RMK T00001080 VRB03KT  MADISHF
BDL,12/19/2018 11:15,-72.6825,41.9381,,,,0,0,,30.11,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191615Z AUTO 00000KT 10SM CLR 00/M08 A3011 RMK T00001080 MADISHF
BDL,12/19/2018 11:20,-72.6825,41.9381,,,,140,3,,30.11,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191620Z AUTO 14003KT 10SM CLR 01/M08 A3011 RMK T00101080 VRB03KT  MADISHF
BDL,12/19/2018 11:25,-72.6825,41.9381,,,,160,3,,30.1,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191625Z AUTO 16003KT 10SM CLR 01/M08 A3010 RMK T00101080 VRB03KT  MADISHF
BDL,12/19/2018 11:30,-72.6825,41.9381,,,,170,4,,30.1,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191630Z AUTO 17004KT 10SM CLR 01/M08 A3010 RMK T00101080 MADISHF
BDL,12/19/2018 11:35,-72.6825,41.9381,,,,180,4,,30.1,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191635Z AUTO 18004KT 10SM CLR 01/M08 A3010 RMK T00101080 VRB04KT  MADISHF
BDL,12/19/2018 11:40,-72.6825,41.9381,,,,170,3,,30.1,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191640Z AUTO 17003KT 10SM CLR 01/M08 A3010 RMK T00101080 MADISHF
BDL,12/19/2018 11:45,-72.6825,41.9381,,,,190,3,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191645Z AUTO 19003KT 10SM CLR 01/M08 A3009 RMK T00101080 VRB03KT  MADISHF
BDL,12/19/2018 11:50,-72.6825,41.9381,,,,180,4,,30.09,,10,,,,,,,,,,,,,,,,,,KBDL 191650Z AUTO 18004KT 10SM 01/M08 A3009 RMK T00101080 MADISHF
BDL,12/19/2018 11:51,-72.6825,41.9381,34,17.1,49.55,,4,0,30.09,1019,10,,FEW,SCT,,,20000,25000,,,,,,,,,,29.76,KBDL 191651Z VRB04KT 10SM FEW200 SCT250 01/M08 A3009 RMK AO2 SLP190 T00111083
BDL,12/19/2018 11:55,-72.6825,41.9381,,,,180,4,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191655Z AUTO 18004KT 10SM CLR 01/M08 A3009 RMK T00101080 MADISHF
BDL,12/19/2018 12:00,-72.6825,41.9381,,,,170,6,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191700Z AUTO 17006KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 12:05,-72.6825,41.9381,,,,150,4,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191705Z AUTO 15004KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 12:10,-72.6825,41.9381,,,,140,3,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191710Z AUTO 14003KT 10SM CLR 02/M08 A3007 RMK T00201080 MADISHF
BDL,12/19/2018 12:15,-72.6825,41.9381,,,,160,5,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191715Z AUTO 16005KT 10SM CLR 02/M08 A3007 RMK T00201080 MADISHF
BDL,12/19/2018 12:20,-72.6825,41.9381,,,,170,6,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191720Z AUTO 17006KT 10SM CLR 02/M08 A3006 RMK T00201080 MADISHF
BDL,12/19/2018 12:25,-72.6825,41.9381,,,,170,4,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191725Z AUTO 17004KT 10SM CLR 02/M08 A3006 RMK T00201080 MADISHF
BDL,12/19/2018 12:30,-72.6825,41.9381,,,,190,4,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191730Z AUTO 19004KT 10SM CLR 03/M08 A3006 RMK T00301080 MADISHF
BDL,12/19/2018 12:35,-72.6825,41.9381,,,,190,5,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191735Z AUTO 19005KT 10SM CLR 02/M08 A3006 RMK T00201080 MADISHF
BDL,12/19/2018 12:40,-72.6825,41.9381,,,,180,3,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191740Z AUTO 18003KT 10SM CLR 03/M09 A3006 RMK T00301090 VRB03KT  MADISHF
BDL,12/19/2018 12:45,-72.6825,41.9381,,,,160,5,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191745Z AUTO 16005KT 10SM CLR 03/M08 A3006 RMK T00301080 MADISHF
BDL,12/19/2018 12:50,-72.6825,41.9381,,,,150,5,,30.06,,10,,,,,,,,,,,,,,,,,,KBDL 191750Z AUTO 15005KT 10SM 03/M08 A3005 RMK T00301080 MADISHF
BDL,12/19/2018 12:51,-72.6825,41.9381,37,17.1,43.99,150,4,0,30.06,1018.2,10,,SCT,,,,25000,,,,,,,,,,,33.26,KBDL 191751Z 15004KT 10SM SCT250 03/M08 A3006 RMK AO2 SLP182 T00281083 10028 21083 56028
BDL,12/19/2018 12:55,-72.6825,41.9381,,,,160,4,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191755Z AUTO 16004KT 10SM CLR 03/M08 A3005 RMK T00301080 VRB04KT  MADISHF
BDL,12/19/2018 13:00,-72.6825,41.9381,,,,150,6,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191800Z AUTO 15006KT 10SM CLR 03/M08 A3006 RMK T00301080 MADISHF
BDL,12/19/2018 13:05,-72.6825,41.9381,,,,160,5,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191805Z AUTO 16005KT 10SM CLR 03/M08 A3005 RMK T00301080 MADISHF
BDL,12/19/2018 13:10,-72.6825,41.9381,,,,170,5,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191810Z AUTO 17005KT 10SM CLR 03/M08 A3005 RMK T00301080 MADISHF
BDL,12/19/2018 13:15,-72.6825,41.9381,,,,160,7,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191815Z AUTO 16007KT 10SM CLR 03/M08 A3005 RMK T00301080 MADISHF
BDL,12/19/2018 13:20,-72.6825,41.9381,,,,130,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191820Z AUTO 13006KT 10SM CLR 03/M08 A3004 RMK T00301080 MADISHF
BDL,12/19/2018 13:25,-72.6825,41.9381,,,,140,5,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191825Z AUTO 14005KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 13:40,-72.6825,41.9381,,,,140,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191840Z AUTO 14006KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 13:45,-72.6825,41.9381,,,,170,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191845Z AUTO 17006KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 13:51,-72.6825,41.9381,39,17.1,40.67,150,6,0,30.05,1017.7,10,,FEW,BKN,,,20000,25000,,,,,,,,,,33.96,KBDL 191851Z 15006KT 10SM FEW200 BKN250 04/M08 A3005 RMK AO2 SLP177 T00391083
BDL,12/19/2018 13:55,-72.6825,41.9381,,,,150,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191855Z AUTO 15007KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:00,-72.6825,41.9381,,,,150,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191900Z AUTO 15007KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:05,-72.6825,41.9381,,,,150,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191905Z AUTO 15008KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:15,-72.6825,41.9381,,,,150,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191915Z AUTO 15008KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:20,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191920Z AUTO 16007KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:25,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191925Z AUTO 16007KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:30,-72.6825,41.9381,,,,170,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191930Z AUTO 17008KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:35,-72.6825,41.9381,,,,160,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191935Z AUTO 16008KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:40,-72.6825,41.9381,,,,160,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191940Z AUTO 16008KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:50,-72.6825,41.9381,,,,170,5,,30.05,,10,,,,,,,,,,,,,,,,,,KBDL 191950Z AUTO 17005KT 10SM 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 14:51,-72.6825,41.9381,39.9,17.1,39.27,170,6,0,30.05,1017.7,10,,FEW,BKN,,,20000,25000,,,,,,,,,,35.04,KBDL 191951Z 17006KT 10SM FEW200 BKN250 04/M08 A3005 RMK AO2 SLP177 T00441083
BDL,12/19/2018 14:55,-72.6825,41.9381,,,,170,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 191955Z AUTO 17006KT 10SM CLR 05/M08 A3004 RMK T00501080 MADISHF
BDL,12/19/2018 15:00,-72.6825,41.9381,,,,170,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192000Z AUTO 17007KT 10SM CLR 04/M09 A3004 RMK T00401090 MADISHF
BDL,12/19/2018 15:05,-72.6825,41.9381,,,,180,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192005Z AUTO 18007KT 10SM CLR 04/M09 A3004 RMK T00401090 MADISHF
BDL,12/19/2018 15:10,-72.6825,41.9381,,,,160,8,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192010Z AUTO 16008KT 10SM CLR 04/M09 A3004 RMK T00401090 MADISHF
BDL,12/19/2018 15:20,-72.6825,41.9381,,,,160,9,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192020Z AUTO 16009KT 10SM CLR 04/M08 A3004 RMK T00401080 MADISHF
BDL,12/19/2018 15:25,-72.6825,41.9381,,,,160,9,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192025Z AUTO 16009KT 10SM CLR 04/M09 A3004 RMK T00401090 MADISHF
BDL,12/19/2018 15:40,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192040Z AUTO 16007KT 10SM CLR 03/M09 A3004 RMK T00301090 MADISHF
BDL,12/19/2018 15:50,-72.6825,41.9381,,,,160,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192050Z AUTO 16006KT 10SM CLR 03/M09 A3004 RMK T00301090 MADISHF
BDL,12/19/2018 15:51,-72.6825,41.9381,37.9,16,40.49,160,6,0,30.05,1017.8,10,,FEW,SCT,BKN,,15000,20000,25000,,,,,,,,,32.64,KBDL 192051Z 16006KT 10SM FEW150 SCT200 BKN250 03/M09 A3005 RMK AO2 SLP178 T00331089 55004
BDL,12/19/2018 16:00,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192100Z AUTO 16007KT 10SM CLR 03/M09 A3004 RMK T00301090 MADISHF
BDL,12/19/2018 16:05,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192105Z AUTO 16007KT 10SM CLR 03/M09 A3004 RMK T00301090 MADISHF
BDL,12/19/2018 16:10,-72.6825,41.9381,,,,160,7,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192110Z AUTO 16007KT 10SM CLR 02/M09 A3004 RMK T00201090 MADISHF
BDL,12/19/2018 16:15,-72.6825,41.9381,,,,160,6,,30.05,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192115Z AUTO 16006KT 10SM CLR 02/M09 A3004 RMK T00201090 MADISHF
BDL,12/19/2018 16:20,-72.6825,41.9381,,,,160,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192120Z AUTO 16006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:25,-72.6825,41.9381,,,,170,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192125Z AUTO 17006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:30,-72.6825,41.9381,,,,170,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192130Z AUTO 17006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:35,-72.6825,41.9381,,,,170,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192135Z AUTO 17006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:40,-72.6825,41.9381,,,,170,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192140Z AUTO 17006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:45,-72.6825,41.9381,,,,170,6,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192145Z AUTO 17006KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:50,-72.6825,41.9381,,,,170,5,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192150Z AUTO 17005KT 10SM CLR 02/M09 A3005 RMK T00201090 MADISHF
BDL,12/19/2018 16:51,-72.6825,41.9381,35.1,15.1,43.49,170,5,0,30.06,1018.2,10,,FEW,BKN,BKN,,16000,22000,25000,,,,,,,,,30.08,KBDL 192151Z 17005KT 10SM FEW160 BKN220 BKN250 02/M09 A3006 RMK AO2 SLP182 VIRGA SE-S T00171094
BDL,12/19/2018 16:55,-72.6825,41.9381,,,,160,5,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192155Z AUTO 16005KT 10SM CLR 01/M09 A3005 RMK T00101090 MADISHF
BDL,12/19/2018 17:00,-72.6825,41.9381,,,,160,5,,30.06,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192200Z AUTO 16005KT 10SM CLR 01/M09 A3005 RMK T00101090 MADISHF
BDL,12/19/2018 17:05,-72.6825,41.9381,,,,160,6,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192205Z AUTO 16006KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:10,-72.6825,41.9381,,,,170,6,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192210Z AUTO 17006KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:15,-72.6825,41.9381,,,,170,6,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192215Z AUTO 17006KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:20,-72.6825,41.9381,,,,170,7,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192220Z AUTO 17007KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:25,-72.6825,41.9381,,,,170,7,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192225Z AUTO 17007KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:30,-72.6825,41.9381,,,,170,8,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192230Z AUTO 17008KT 10SM CLR 02/M09 A3006 RMK T00201090 MADISHF
BDL,12/19/2018 17:35,-72.6825,41.9381,,,,180,8,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192235Z AUTO 18008KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:40,-72.6825,41.9381,,,,180,7,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192240Z AUTO 18007KT 10SM CLR 02/M09 A3006 RMK T00201090 MADISHF
BDL,12/19/2018 17:45,-72.6825,41.9381,,,,180,8,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192245Z AUTO 18008KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:50,-72.6825,41.9381,,,,180,8,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192250Z AUTO 18008KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 17:51,-72.6825,41.9381,34,15.1,45.43,180,8,0,30.07,1018.4,10,,FEW,FEW,,,22000,25000,,,,,,,,,,26.58,KBDL 192251Z 18008KT 10SM FEW220 FEW250 01/M09 A3007 RMK AO2 SLP184 T00111094
BDL,12/19/2018 17:55,-72.6825,41.9381,,,,180,8,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192255Z AUTO 18008KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 18:00,-72.6825,41.9381,,,,180,7,,30.07,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192300Z AUTO 18007KT 10SM CLR 01/M09 A3006 RMK T00101090 MADISHF
BDL,12/19/2018 18:05,-72.6825,41.9381,,,,190,7,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192305Z AUTO 19007KT 10SM CLR 01/M09 A3007 RMK T00101090 MADISHF
BDL,12/19/2018 18:10,-72.6825,41.9381,,,,180,7,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192310Z AUTO 18007KT 10SM CLR 01/M09 A3007 RMK T00101090 MADISHF
BDL,12/19/2018 18:15,-72.6825,41.9381,,,,180,7,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192315Z AUTO 18007KT 10SM CLR 01/M09 A3007 RMK T00101090 MADISHF
BDL,12/19/2018 18:20,-72.6825,41.9381,,,,180,8,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192320Z AUTO 18008KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 18:25,-72.6825,41.9381,,,,180,7,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192325Z AUTO 18007KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 18:30,-72.6825,41.9381,,,,180,7,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192330Z AUTO 18007KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 18:35,-72.6825,41.9381,,,,190,8,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192335Z AUTO 19008KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 18:40,-72.6825,41.9381,,,,190,8,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192340Z AUTO 19008KT 10SM CLR 01/M08 A3007 RMK T00101080 MADISHF
BDL,12/19/2018 18:45,-72.6825,41.9381,,,,190,8,,30.08,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192345Z AUTO 19008KT 10SM CLR 01/M07 A3007 RMK T00101070 MADISHF
BDL,12/19/2018 18:50,-72.6825,41.9381,,,,180,6,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192350Z AUTO 18006KT 10SM CLR 01/M07 A3009 RMK T00101070 MADISHF
BDL,12/19/2018 18:51,-72.6825,41.9381,32,19,58.27,180,6,0,30.09,1019.1,10,,BKN,BKN,,,22000,25000,,,,,,,,,,25.53,KBDL 192351Z 18006KT 10SM BKN220 BKN250 00/M07 A3009 RMK AO2 SLP191 T00001072 10050 20000 53012
BDL,12/19/2018 18:55,-72.6825,41.9381,,,,190,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 192355Z AUTO 19007KT 10SM CLR 00/M07 A3009 RMK T00001070 MADISHF
BDL,12/19/2018 19:00,-72.6825,41.9381,,,,180,6,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200000Z AUTO 18006KT 10SM CLR 01/M07 A3009 RMK T00101070 MADISHF
BDL,12/19/2018 19:05,-72.6825,41.9381,,,,170,6,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200005Z AUTO 17006KT 10SM CLR 00/M07 A3009 RMK T00001070 MADISHF
BDL,12/19/2018 19:15,-72.6825,41.9381,,,,180,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200015Z AUTO 18007KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:20,-72.6825,41.9381,,,,170,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200020Z AUTO 17007KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:25,-72.6825,41.9381,,,,170,6,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200025Z AUTO 17006KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:30,-72.6825,41.9381,,,,170,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200030Z AUTO 17007KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:35,-72.6825,41.9381,,,,170,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200035Z AUTO 17007KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:40,-72.6825,41.9381,,,,160,7,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200040Z AUTO 16007KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:45,-72.6825,41.9381,,,,160,6,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200045Z AUTO 16006KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:50,-72.6825,41.9381,,,,150,5,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200050Z AUTO 15005KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
BDL,12/19/2018 19:51,-72.6825,41.9381,30,19.9,65.66,150,5,0,30.09,1019.2,10,,FEW,BKN,,,16000,23000,,,,,,,,,,24.02,KBDL 200051Z 15005KT 10SM FEW160 BKN230 M01/M07 A3009 RMK AO2 SLP192 T10111067
BDL,12/19/2018 19:55,-72.6825,41.9381,,,,150,5,,30.09,,10,,CLR,,,,,,,,,,,,,,,,KBDL 200055Z AUTO 15005KT 10SM CLR M01/M07 A3009 RMK T10101070 MADISHF
